"","X","phantom","vin","PN","Qtde","Price"
"5685",2547,26051,"E-106205683","Parafuso 12x160 12.9 com arruelas e porcas",254,11.621625
"5686",2604,4761,"E-076140584","Parafuso 12x160 12.9 com arruelas e porcas",127,11.28425
"5687",2635,23740,"702403211","Parafuso 12x160 12.9 com arruelas e porcas",49,12.426
"5688",2650,3941,"E-301049533","Parafuso 12x160 12.9 com arruelas e porcas",225,11.66675
"5689",2681,3941,"E-013049395","Parafuso 12x160 12.9 com arruelas e porcas",127,11.593
"5690",2698,68517,"E-508761043","Parafuso 12x160 12.9 com arruelas e porcas",166,11.458375
"5691",2713,68517,"810675380","Parafuso 12x160 12.9 com arruelas e porcas",88,13.49025
"5692",2730,94826,"E-968402604","Parafuso 12x160 12.9 com arruelas e porcas",186,12.387875
"5693",2763,39051,"310590627","Parafuso 12x160 12.9 com arruelas e porcas",215,13.301875
"5694",2782,19235,"E-529103679","Parafuso 12x160 12.9 com arruelas e porcas",147,13.229125
"5695",2799,23740,"E-342700500","Parafuso 12x160 12.9 com arruelas e porcas",107,11.873875
"5696",2847,60435,"E-430056346","Parafuso 12x160 12.9 com arruelas e porcas",156,13.377625
"5697",2866,87213,"E-307182224","Parafuso 12x160 12.9 com arruelas e porcas",107,11.201125
"5698",2887,5386,"380560169","Parafuso 12x160 12.9 com arruelas e porcas",156,13.05625
"5699",2908,10847,"810047243","Parafuso 12x160 12.9 com arruelas e porcas",186,12.6805
"5700",2951,18025,"E-012508186","Parafuso 12x160 12.9 com arruelas e porcas",107,13.098875
"5701",2988,54019,"5419955","Parafuso 12x160 12.9 com arruelas e porcas",78,11.451875
"5702",3006,39051,"310059655","Parafuso 12x160 12.9 com arruelas e porcas",166,11.158125
"5703",3018,87213,"E-201837200","Parafuso 12x160 12.9 com arruelas e porcas",107,13.2205
"5704",3034,93712,"190732209","Parafuso 12x160 12.9 com arruelas e porcas",107,12.914375
"5705",3046,94826,"E-904826978","Parafuso 12x160 12.9 com arruelas e porcas",88,12.07825
"5706",3063,23740,"3427121","Parafuso 12x160 12.9 com arruelas e porcas",137,13.48925
"5707",3074,23740,"703024531","Parafuso 12x160 12.9 com arruelas e porcas",127,13.304625
"5708",3108,93712,"E-730192543","Parafuso 12x160 12.9 com arruelas e porcas",195,12.66325
"5709",3123,19235,"E-295103885","Parafuso 12x160 12.9 com arruelas e porcas",78,11.146125
"5710",3176,87213,"208371953","Parafuso 12x160 12.9 com arruelas e porcas",59,13.26975
"5711",3195,19235,"E-109325918","Parafuso 12x160 12.9 com arruelas e porcas",244,11.434
"5712",3239,4761,"E-716400588","Parafuso 12x160 12.9 com arruelas e porcas",59,11.323125
"5713",3254,10847,"84017560","Parafuso 12x160 12.9 com arruelas e porcas",49,12.170125
"5714",3268,60435,"605340957","Parafuso 12x160 12.9 com arruelas e porcas",20,12.404375
"5715",3302,26051,"20651288","Parafuso 12x160 12.9 com arruelas e porcas",234,13.268375
"5716",3321,60435,"E-003645318","Parafuso 12x160 12.9 com arruelas e porcas",68,13.172
"5717",3342,94826,"420698829","Parafuso 12x160 12.9 com arruelas e porcas",127,12.614
"5718",3361,54019,"E-045109204","Parafuso 12x160 12.9 com arruelas e porcas",98,13.043125
"5719",3377,26051,"21650694","Parafuso 12x160 12.9 com arruelas e porcas",137,12.95425
"5720",3399,23740,"73240257","Parafuso 12x160 12.9 com arruelas e porcas",49,11.669625
"5721",3443,3941,"1934424","Parafuso 12x160 12.9 com arruelas e porcas",166,12.734875
"5722",3476,94826,"E-294608057","Parafuso 12x160 12.9 com arruelas e porcas",205,11.533875
"5723",3494,3941,"900143139","Parafuso 12x160 12.9 com arruelas e porcas",117,11.73875
"5724",3509,54019,"59041086","Parafuso 12x160 12.9 com arruelas e porcas",59,11.408875
"5725",3524,3941,"E-193040671","Parafuso 12x160 12.9 com arruelas e porcas",127,11.17525
"5726",3593,19235,"31952821","Parafuso 12x160 12.9 com arruelas e porcas",205,13.38375
"5727",3639,4761,"46017987","Parafuso 12x160 12.9 com arruelas e porcas",39,11.331125
"5728",3668,60435,"E-605403767","Parafuso 12x160 12.9 com arruelas e porcas",225,11.694
"5729",3698,93712,"E-372091063","Parafuso 12x160 12.9 com arruelas e porcas",98,12.2735
"5730",3713,26051,"E-605102801","Parafuso 12x160 12.9 com arruelas e porcas",147,11.805
"5731",3730,18025,"E-821005514","Parafuso 12x160 12.9 com arruelas e porcas",117,12.577625
"5732",3747,94826,"E-496820697","Parafuso 12x160 12.9 com arruelas e porcas",147,11.917125
"5733",3762,60435,"E-300645402","Parafuso 12x160 12.9 com arruelas e porcas",137,12.189875
"5734",3780,18025,"205801542","Parafuso 12x160 12.9 com arruelas e porcas",254,11.494125
"5735",3799,94826,"E-092846800","Parafuso 12x160 12.9 com arruelas e porcas",254,11.134625
"5736",3829,19235,"209315160","Parafuso 12x160 12.9 com arruelas e porcas",49,12.39425
"5737",3868,23740,"302704536","Parafuso 12x160 12.9 com arruelas e porcas",107,12.824
"5738",3901,4761,"E-140760457","Parafuso 12x160 12.9 com arruelas e porcas",147,11.57175
"5739",3915,4761,"741006932","Parafuso 12x160 12.9 com arruelas e porcas",195,12.149375
"5740",3932,10847,"E-704108261","Parafuso 12x160 12.9 com arruelas e porcas",166,11.214625
"5741",3952,19235,"295301464","Parafuso 12x160 12.9 com arruelas e porcas",68,12.428125
"5742",3973,4761,"601407289","Parafuso 12x160 12.9 com arruelas e porcas",127,12.812625
"5743",3990,19235,"E-321950431","Parafuso 12x160 12.9 com arruelas e porcas",88,12.39275
"5744",4002,20314,"E-320140242","Parafuso 12x160 12.9 com arruelas e porcas",176,11.799
"5745",4032,68517,"E-160875338","Parafuso 12x160 12.9 com arruelas e porcas",205,12.779875
"5746",4048,5386,"583600288","Parafuso 12x160 12.9 com arruelas e porcas",137,12.17175
"5747",4061,94826,"402869209","Parafuso 12x160 12.9 com arruelas e porcas",166,11.279375
"5748",4081,39051,"E-051039177","Parafuso 12x160 12.9 com arruelas e porcas",98,12.300625
"5749",4107,23740,"E-043072461","Parafuso 12x160 12.9 com arruelas e porcas",156,11.610625
"5750",4121,26051,"E-520106965","Parafuso 12x160 12.9 com arruelas e porcas",10,11.55625
"5751",4152,26051,"652010524","Parafuso 12x160 12.9 com arruelas e porcas",137,12.677375
"5752",4184,3941,"E-309104908","Parafuso 12x160 12.9 com arruelas e porcas",137,12.97525
"5753",4229,93712,"93271442","Parafuso 12x160 12.9 com arruelas e porcas",107,11.788875
"5754",4265,60435,"E-035640003","Parafuso 12x160 12.9 com arruelas e porcas",244,11.1365
"5755",4284,23740,"407023162","Parafuso 12x160 12.9 com arruelas e porcas",166,13.23575
"5756",4302,20314,"34210161","Parafuso 12x160 12.9 com arruelas e porcas",59,13.438375
"5757",4333,39051,"E-301905705","Parafuso 12x160 12.9 com arruelas e porcas",186,12.86875
"5758",4348,68517,"E-607158671","Parafuso 12x160 12.9 com arruelas e porcas",39,11.427
"5759",4368,93712,"E-972301361","Parafuso 12x160 12.9 com arruelas e porcas",117,11.621
"5760",4384,93712,"E-902317086","Parafuso 12x160 12.9 com arruelas e porcas",254,12.085
"5761",4482,23740,"E-074302891","Parafuso 12x160 12.9 com arruelas e porcas",127,12.44425
"5762",4545,39051,"910305843","Parafuso 12x160 12.9 com arruelas e porcas",215,11.965875
"5763",4564,60435,"465030822","Parafuso 12x160 12.9 com arruelas e porcas",98,12.689
"5764",4580,93712,"319702625","Parafuso 12x160 12.9 com arruelas e porcas",127,12.164875
"5765",4596,26051,"E-500612303","Parafuso 12x160 12.9 com arruelas e porcas",234,13.47275
"5766",4613,18025,"250180871","Parafuso 12x160 12.9 com arruelas e porcas",98,12.10275
"5767",4649,3941,"E-340091054","Parafuso 12x160 12.9 com arruelas e porcas",176,11.185625
"5768",4720,39051,"E-300591451","Parafuso 12x160 12.9 com arruelas e porcas",195,13.1635
"5769",4787,54019,"E-941005439","Parafuso 12x160 12.9 com arruelas e porcas",78,11.737625
"5770",4805,54019,"E-005194603","Parafuso 12x160 12.9 com arruelas e porcas",68,12.121625
"5771",4832,19235,"E-530129050","Parafuso 12x160 12.9 com arruelas e porcas",78,12.1235
"5772",4850,20314,"204013461","Parafuso 12x160 12.9 com arruelas e porcas",137,11.44975
"5773",4867,60435,"E-605403922","Parafuso 12x160 12.9 com arruelas e porcas",78,11.915625
"5774",4888,93712,"E-721903179","Parafuso 12x160 12.9 com arruelas e porcas",215,11.8025
"5775",4907,93712,"902731294","Parafuso 12x160 12.9 com arruelas e porcas",10,11.4205
"5776",4924,18025,"E-802150540","Parafuso 12x160 12.9 com arruelas e porcas",59,12.69675
"5777",4994,19235,"E-301295258","Parafuso 12x160 12.9 com arruelas e porcas",127,12.633125
"5778",5009,18025,"85120761","Parafuso 12x160 12.9 com arruelas e porcas",166,11.4355
"5779",5038,39051,"900153768","Parafuso 12x160 12.9 com arruelas e porcas",39,11.55
"5780",5054,4761,"E-016074698","Parafuso 12x160 12.9 com arruelas e porcas",88,11.546125
"5781",5068,5386,"358006491","Parafuso 12x160 12.9 com arruelas e porcas",205,12.0785
"5782",5086,93712,"217390422","Parafuso 12x160 12.9 com arruelas e porcas",49,12.37225
"5783",5101,18025,"581020136","Parafuso 12x160 12.9 com arruelas e porcas",29,12.2225
"5784",5119,19235,"E-352190683","Parafuso 12x160 12.9 com arruelas e porcas",205,13.452375
"5785",5149,60435,"356004950","Parafuso 12x160 12.9 com arruelas e porcas",176,11.698375
"5786",5249,93712,"E-307912207","Parafuso 12x160 12.9 com arruelas e porcas",107,13.297875
"5787",5317,26051,"150260460","Parafuso 12x160 12.9 com arruelas e porcas",186,11.520625
"5788",5347,60435,"E-346500412","Parafuso 12x160 12.9 com arruelas e porcas",225,11.592
"5789",5361,26051,"560021800","Parafuso 12x160 12.9 com arruelas e porcas",166,11.719125
"5790",5380,60435,"540063752","Parafuso 12x160 12.9 com arruelas e porcas",254,11.13275
"5791",5411,5386,"E-380065276","Parafuso 12x160 12.9 com arruelas e porcas",215,11.72625
"5792",5429,94826,"E-248609421","Parafuso 12x160 12.9 com arruelas e porcas",176,11.57375
"5793",5447,39051,"15903900","Parafuso 12x160 12.9 com arruelas e porcas",215,11.039875
"5794",5478,5386,"638500486","Parafuso 12x160 12.9 com arruelas e porcas",176,12.217875
"5795",5496,94826,"E-629840810","Parafuso 12x160 12.9 com arruelas e porcas",20,13.3185
"5796",5530,93712,"E-072931100","Parafuso 12x160 12.9 com arruelas e porcas",205,11.86
"5797",5550,3941,"E-034190947","Parafuso 12x160 12.9 com arruelas e porcas",88,12.11025
"5798",5562,39051,"E-359100468","Parafuso 12x160 12.9 com arruelas e porcas",244,12.195875
"5799",5580,3941,"E-301409245","Parafuso 12x160 12.9 com arruelas e porcas",195,13.38275
"5800",5631,5386,"500368535","Parafuso 12x160 12.9 com arruelas e porcas",117,13.1705
"5801",5665,18025,"E-012508374","Parafuso 12x160 12.9 com arruelas e porcas",244,11.112375
"5802",5699,60435,"E-036054563","Parafuso 12x160 12.9 com arruelas e porcas",98,13.310625
"5803",5733,26051,"E-560201646","Parafuso 12x160 12.9 com arruelas e porcas",147,11.56125
"5804",5751,18025,"801250464","Parafuso 12x160 12.9 com arruelas e porcas",127,12.20425
"5805",5788,94826,"498206322","Parafuso 12x160 12.9 com arruelas e porcas",147,12.497125
"5806",5825,68517,"E-051786665","Parafuso 12x160 12.9 com arruelas e porcas",195,12.999125
"5807",5859,93712,"139207596","Parafuso 12x160 12.9 com arruelas e porcas",234,11.55525
"5808",5874,93712,"927013894","Parafuso 12x160 12.9 com arruelas e porcas",205,11.5165
"5809",5908,68517,"568170539","Parafuso 12x160 12.9 com arruelas e porcas",195,11.401625
"5810",5925,94826,"268490464","Parafuso 12x160 12.9 com arruelas e porcas",39,12.562125
"5811",5941,20314,"134002890","Parafuso 12x160 12.9 com arruelas e porcas",98,13.374625
"5812",5956,94826,"204689174","Parafuso 12x160 12.9 com arruelas e porcas",156,12.071
"5813",5990,94826,"E-069482225","Parafuso 12x160 12.9 com arruelas e porcas",254,11.35825
"5814",6002,4761,"E-010764099","Parafuso 12x160 12.9 com arruelas e porcas",156,12.98075
"5815",6022,10847,"E-184007531","Parafuso 12x160 12.9 com arruelas e porcas",20,13.49225
"5816",6073,5386,"E-365008840","Parafuso 12x160 12.9 com arruelas e porcas",107,13.241375
"5817",6085,39051,"E-035190553","Parafuso 12x160 12.9 com arruelas e porcas",88,12.083
"5818",6117,4761,"E-407106127","Parafuso 12x160 12.9 com arruelas e porcas",215,12.044375
"5819",6146,93712,"231097257","Parafuso 12x160 12.9 com arruelas e porcas",225,13.40275
"5820",6175,19235,"93152467","Parafuso 12x160 12.9 com arruelas e porcas",254,12.356375
"5821",6192,26051,"251006242","Parafuso 12x160 12.9 com arruelas e porcas",176,13.376125
"5822",6207,68517,"108576794","Parafuso 12x160 12.9 com arruelas e porcas",225,11.749125
"5823",6256,94826,"692804120","Parafuso 12x160 12.9 com arruelas e porcas",68,13.029875
"5824",6276,20314,"E-431020865","Parafuso 12x160 12.9 com arruelas e porcas",88,13.183625
"5825",6299,94826,"E-840962794","Parafuso 12x160 12.9 com arruelas e porcas",20,12.155
"5826",6384,68517,"E-618507186","Parafuso 12x160 12.9 com arruelas e porcas",137,13.0655
"5827",6408,19235,"293015406","Parafuso 12x160 12.9 com arruelas e porcas",195,12.288125
"5828",6427,4761,"16074276","Parafuso 12x160 12.9 com arruelas e porcas",68,11.036875
"5829",6443,4761,"467001811","Parafuso 12x160 12.9 com arruelas e porcas",166,13.182625
"5830",6454,20314,"412030411","Parafuso 12x160 12.9 com arruelas e porcas",215,12.096875
"5831",6552,93712,"321079878","Parafuso 12x160 12.9 com arruelas e porcas",29,11.101875
"5832",15,93712,"319720023","Rebite 10",244,1.181625
"5833",33,4761,"E-064170842","Rebite 10",176,1.469125
"5834",83,60435,"E-564003571","Rebite 10",137,1.179875
"5835",117,20314,"204013122","Rebite 10",205,1.128625
"5836",171,4761,"704106394","Rebite 10",59,1.061375
"5837",184,23740,"E-204307693","Rebite 10",254,1.29075
"5838",201,3941,"E-103049202","Rebite 10",244,1.35475
"5839",215,4761,"74106393","Rebite 10",29,1.348375
"5840",232,23740,"24730802","Rebite 10",215,1.510875
"5841",251,19235,"532901326","Rebite 10",49,1.52425
"5842",268,20314,"230104257","Rebite 10",117,1.20175
"5843",301,4761,"71046667","Rebite 10",137,1.084375
"5844",334,23740,"E-702340958","Rebite 10",107,1.327125
"5845",368,26051,"E-001265752","Rebite 10",225,1.132375
"5846",385,93712,"730219427","Rebite 10",186,1.40325
"5847",470,39051,"E-195030340","Rebite 10",234,1.407625
"5848",515,93712,"29731914","Rebite 10",205,1.309125
"5849",533,3941,"94013873","Rebite 10",254,1.600375
"5850",564,3941,"90143172","Rebite 10",98,1.499125
"5851",600,20314,"E-040312583","Rebite 10",225,1.347
"5852",617,5386,"508306876","Rebite 10",20,1.603625
"5853",630,19235,"E-501329211","Rebite 10",244,1.584
"5854",648,3941,"419030677","Rebite 10",88,1.481625
"5855",663,94826,"496082517","Rebite 10",205,1.045875
"5856",691,5386,"53068256","Rebite 10",215,1.383625
"5857",731,60435,"E-053640302","Rebite 10",59,1.616875
"5858",748,3941,"E-401903810","Rebite 10",117,1.057125
"5859",767,60435,"E-060354666","Rebite 10",215,1.610125
"5860",783,54019,"E-014095001","Rebite 10",29,1.6045
"5861",799,68517,"760815479","Rebite 10",127,1.117
"5862",851,60435,"35046736","Rebite 10",20,1.60375
"5863",864,68517,"78615124","Rebite 10",78,1.181
"5864",883,4761,"E-160470699","Rebite 10",156,1.536
"5865",920,18025,"E-085210713","Rebite 10",68,1.159125
"5866",938,20314,"32401515","Rebite 10",205,1.5785
"5867",955,93712,"E-270139057","Rebite 10",88,1.054
"5868",971,10847,"E-701048166","Rebite 10",39,1.57525
"5869",991,26051,"E-605021498","Rebite 10",147,1.076
"5870",1010,93712,"E-397012546","Rebite 10",10,1.02325
"5871",1074,19235,"E-013952866","Rebite 10",244,1.521125
"5872",1092,20314,"21043268","Rebite 10",156,1.52125
"5873",1108,4761,"47061687","Rebite 10",225,1.357625
"5874",1128,87213,"E-230871207","Rebite 10",78,1.232
"5875",1179,94826,"E-920468841","Rebite 10",39,1.303
"5876",1224,26051,"E-206510524","Rebite 10",225,1.08475
"5877",1239,20314,"E-023041245","Rebite 10",225,1.53225
"5878",1258,3941,"E-910430594","Rebite 10",215,1.46125
"5879",1274,94826,"28469853","Rebite 10",137,1.30775
"5880",1319,94826,"840269909","Rebite 10",117,1.21825
"5881",1355,19235,"E-035291916","Rebite 10",10,1.095375
"5882",1373,10847,"E-040871585","Rebite 10",225,1.404875
"5883",1388,3941,"E-014309575","Rebite 10",186,1.519
"5884",1404,5386,"E-856003112","Rebite 10",29,1.0475
"5885",1466,39051,"100593954","Rebite 10",107,1.073
"5886",1518,19235,"E-320951347","Rebite 10",156,1.525125
"5887",1534,18025,"E-012580646","Rebite 10",49,1.472
"5888",1546,93712,"E-931270087","Rebite 10",156,1.343875
"5889",1606,39051,"E-100395805","Rebite 10",88,1.531625
"5890",1624,26051,"E-102605954","Rebite 10",156,1.147125
"5891",1671,68517,"801657126","Rebite 10",225,1.289125
"5892",1771,26051,"60251868","Rebite 10",225,1.5575
"5893",1789,3941,"930140933","Rebite 10",176,1.30075
"5894",1835,19235,"E-310259093","Rebite 10",137,1.390875
"5895",1848,18025,"508012779","Rebite 10",254,1.03125
"5896",1875,4761,"607410895","Rebite 10",20,1.123875
"5897",1890,87213,"E-712308471","Rebite 10",186,1.172375
"5898",1942,60435,"346050997","Rebite 10",147,1.037625
"5899",1963,87213,"E-031287786","Rebite 10",20,1.131
"5900",1998,18025,"E-500821670","Rebite 10",68,1.581125
"5901",2016,10847,"E-047108271","Rebite 10",215,1.140875
"5902",2031,60435,"503604793","Rebite 10",234,1.461625
"5903",2048,39051,"E-305190894","Rebite 10",88,1.4145
"5904",2062,5386,"E-068305953","Rebite 10",147,1.531875
"5905",2101,60435,"43560856","Rebite 10",166,1.61175
"5906",2121,23740,"43702355","Rebite 10",205,1.439125
"5907",2150,26051,"65210485","Rebite 10",39,1.303625
"5908",2162,4761,"64017948","Rebite 10",68,1.1445
"5909",2178,93712,"E-293170747","Rebite 10",166,1.074875
"5910",2195,93712,"E-279310739","Rebite 10",215,1.45725
"5911",2211,68517,"E-876510432","Rebite 10",39,1.10175
"5912",2231,3941,"943100376","Rebite 10",78,1.0805
"5913",2261,20314,"241003269","Rebite 10",186,1.51325
"5914",2281,60435,"E-540306256","Rebite 10",127,1.21925
"5915",2346,26051,"52061465","Rebite 10",117,1.11125
"5916",2360,87213,"271830401","Rebite 10",205,1.57175
"5917",2397,60435,"E-306054513","Rebite 10",254,1.034125
"5918",2415,23740,"243070330","Rebite 10",68,1.2645
"5919",2430,23740,"23470075","Rebite 10",10,1.551
"5920",2464,20314,"E-132004475","Rebite 10",254,1.2675
"5921",2485,68517,"71586132","Rebite 10",195,1.6165
"5922",2515,19235,"309251659","Rebite 10",29,1.01175
"5923",2566,68517,"706851318","Rebite 10",156,1.08375
"5924",2578,93712,"109723713","Rebite 10",137,1.1725
"5925",2589,3941,"E-410039140","Rebite 10",176,1.465
"5926",2605,4761,"E-076140584","Rebite 10",234,1.392875
"5927",2699,68517,"E-508761043","Rebite 10",205,1.304875
"5928",2714,68517,"810675380","Rebite 10",244,1.43825
"5929",2748,26051,"102065618","Rebite 10",147,1.09975
"5930",2834,4761,"E-167040115","Rebite 10",254,1.611625
"5931",2867,87213,"E-307182224","Rebite 10",254,1.559125
"5932",2888,5386,"380560169","Rebite 10",254,1.11275
"5933",2909,10847,"810047243","Rebite 10",166,1.58675
"5934",2923,3941,"430190358","Rebite 10",166,1.233875
"5935",2970,3941,"940310657","Rebite 10",176,1.44825
"5936",2989,54019,"5419955","Rebite 10",244,1.5745
"5937",3089,4761,"E-460170778","Rebite 10",186,1.51775
"5938",3109,93712,"E-730192543","Rebite 10",244,1.09475
"5939",3124,19235,"E-295103885","Rebite 10",98,1.297625
"5940",3137,23740,"200347885","Rebite 10",195,1.173875
"5941",3149,60435,"E-405603779","Rebite 10",254,1.03325
"5942",3196,19235,"E-109325918","Rebite 10",127,1.475375
"5943",3224,68517,"105687561","Rebite 10",234,1.2455
"5944",3240,4761,"E-716400588","Rebite 10",39,1.071625
"5945",3255,10847,"84017560","Rebite 10",88,1.084375
"5946",3286,87213,"720381453","Rebite 10",88,1.31975
"5947",3322,60435,"E-003645318","Rebite 10",88,1.0435
"5948",3343,94826,"420698829","Rebite 10",254,1.087875
"5949",3362,54019,"E-045109204","Rebite 10",10,1.034625
"5950",3416,93712,"19273927","Rebite 10",234,1.25625
"5951",3444,3941,"1934424","Rebite 10",20,1.4235
"5952",3477,94826,"E-294608057","Rebite 10",156,1.433375
"5953",3510,54019,"59041086","Rebite 10",29,1.595875
"5954",3525,3941,"E-193040671","Rebite 10",98,1.132125
"5955",3539,20314,"10423899","Rebite 10",59,1.45825
"5956",3559,60435,"E-350604846","Rebite 10",68,1.542375
"5957",3608,3941,"301049120","Rebite 10",39,1.05325
"5958",3653,60435,"E-460530061","Rebite 10",49,1.058125
"5959",3714,26051,"E-605102801","Rebite 10",205,1.485875
"5960",3748,94826,"E-496820697","Rebite 10",147,1.5815
"5961",3763,60435,"E-300645402","Rebite 10",88,1.52275
"5962",3781,18025,"205801542","Rebite 10",254,1.2485
"5963",3813,87213,"380712087","Rebite 10",195,1.135
"5964",3830,19235,"209315160","Rebite 10",39,1.617375
"5965",3852,94826,"E-098264448","Rebite 10",88,1.4125
"5966",3884,18025,"E-082105391","Rebite 10",205,1.277125
"5967",3902,4761,"E-140760457","Rebite 10",78,1.162625
"5968",3916,4761,"741006932","Rebite 10",195,1.164125
"5969",3933,10847,"E-704108261","Rebite 10",117,1.55525
"5970",3953,19235,"295301464","Rebite 10",137,1.1945
"5971",3974,4761,"601407289","Rebite 10",205,1.09925
"5972",4003,20314,"E-320140242","Rebite 10",176,1.042375
"5973",4033,68517,"E-160875338","Rebite 10",59,1.190625
"5974",4062,94826,"402869209","Rebite 10",29,1.243125
"5975",4082,39051,"E-051039177","Rebite 10",127,1.147125
"5976",4094,68517,"870651316","Rebite 10",78,1.327125
"5977",4108,23740,"E-043072461","Rebite 10",186,1.51325
"5978",4135,20314,"E-403021673","Rebite 10",59,1.28325
"5979",4217,5386,"E-006538883","Rebite 10",117,1.10925
"5980",4244,87213,"E-807123147","Rebite 10",88,1.232375
"5981",4266,60435,"E-035640003","Rebite 10",127,1.288375
"5982",4285,23740,"407023162","Rebite 10",166,1.59775
"5983",4303,20314,"34210161","Rebite 10",244,1.390625
"5984",4318,39051,"E-590130398","Rebite 10",186,1.114375
"5985",4334,39051,"E-301905705","Rebite 10",205,1.34075
"5986",4349,68517,"E-607158671","Rebite 10",244,1.4995
"5987",4385,93712,"E-902317086","Rebite 10",156,1.446
"5988",4400,18025,"805201246","Rebite 10",20,1.227
"5989",4418,18025,"501208472","Rebite 10",195,1.09775
"5990",4530,10847,"80741270","Rebite 10",29,1.502
"5991",4565,60435,"465030822","Rebite 10",195,1.127625
"5992",4597,26051,"E-500612303","Rebite 10",254,1.21225
"5993",4614,18025,"250180871","Rebite 10",186,1.296125
"5994",4650,3941,"E-340091054","Rebite 10",78,1.189875
"5995",4664,60435,"E-304650126","Rebite 10",186,1.555625
"5996",4681,19235,"210359118","Rebite 10",49,1.37725
"5997",4700,87213,"827310613","Rebite 10",137,1.376875
"5998",4754,3941,"E-390041199","Rebite 10",156,1.304375
"5999",4772,23740,"702340802","Rebite 10",244,1.354125
"6000",4788,54019,"E-941005439","Rebite 10",137,1.593375
"6001",4806,54019,"E-005194603","Rebite 10",20,1.316375
"6002",4818,94826,"E-609482543","Rebite 10",88,1.106
"6003",4833,19235,"E-530129050","Rebite 10",244,1.36925
"6004",4851,20314,"204013461","Rebite 10",244,1.51375
"6005",4889,93712,"E-721903179","Rebite 10",20,1.52975
"6006",4942,26051,"2165605","Rebite 10",225,1.481625
"6007",4962,54019,"E-001594419","Rebite 10",88,1.09725
"6008",4979,5386,"E-085063070","Rebite 10",20,1.014375
"6009",5010,18025,"85120761","Rebite 10",156,1.046
"6010",5025,39051,"E-903051223","Rebite 10",137,1.136625
"6011",5039,39051,"900153768","Rebite 10",20,1.084
"6012",5087,93712,"217390422","Rebite 10",127,1.39775
"6013",5102,18025,"581020136","Rebite 10",156,1.49025
"6014",5120,19235,"E-352190683","Rebite 10",195,1.580875
"6015",5134,39051,"E-905103792","Rebite 10",29,1.523125
"6016",5165,26051,"E-021605426","Rebite 10",59,1.07675
"6017",5180,20314,"43102732","Rebite 10",98,1.36825
"6018",5201,20314,"E-010423300","Rebite 10",176,1.44075
"6019",5219,87213,"E-831072619","Rebite 10",234,1.18625
"6020",5250,93712,"E-307912207","Rebite 10",156,1.459625
"6021",5267,26051,"601052521","Rebite 10",29,1.1835
"6022",5283,19235,"E-902351588","Rebite 10",68,1.286875
"6023",5318,26051,"150260460","Rebite 10",88,1.188625
"6024",5362,26051,"560021800","Rebite 10",244,1.484125
"6025",5381,60435,"540063752","Rebite 10",254,1.50075
"6026",5396,54019,"50491252","Rebite 10",166,1.38075
"6027",5497,94826,"E-629840810","Rebite 10",39,1.0965
"6028",5531,93712,"E-072931100","Rebite 10",68,1.19725
"6029",5563,39051,"E-359100468","Rebite 10",205,1.390125
"6030",5581,3941,"E-301409245","Rebite 10",147,1.45525
"6031",5596,94826,"E-684029895","Rebite 10",59,1.4325
"6032",5632,5386,"500368535","Rebite 10",68,1.153125
"6033",5649,10847,"80741944","Rebite 10",147,1.297
"6034",5666,18025,"E-012508374","Rebite 10",205,1.446875
"6035",5700,60435,"E-036054563","Rebite 10",225,1.457625
"6036",5716,19235,"E-590312083","Rebite 10",49,1.05725
"6037",5768,94826,"E-689402213","Rebite 10",59,1.552625
"6038",5789,94826,"498206322","Rebite 10",156,1.397875
"6039",5809,10847,"E-810704386","Rebite 10",10,1.136
"6040",5826,68517,"E-051786665","Rebite 10",20,1.15525
"6041",5844,54019,"E-945010807","Rebite 10",49,1.59625
"6042",5860,93712,"139207596","Rebite 10",244,1.334125
"6043",5875,93712,"927013894","Rebite 10",176,1.220375
"6044",5892,26051,"E-056210613","Rebite 10",29,1.277
"6045",5909,68517,"568170539","Rebite 10",166,1.303
"6046",5942,20314,"134002890","Rebite 10",244,1.257625
"6047",5973,18025,"E-085102072","Rebite 10",225,1.442375
"6048",5991,94826,"E-069482225","Rebite 10",117,1.496125
"6049",6003,4761,"E-010764099","Rebite 10",234,1.111125
"6050",6023,10847,"E-184007531","Rebite 10",117,1.20675
"6051",6040,5386,"E-065083368","Rebite 10",137,1.1215
"6052",6057,39051,"91053605","Rebite 10",68,1.488375
"6053",6086,39051,"E-035190553","Rebite 10",117,1.006
"6054",6100,93712,"E-201973303","Rebite 10",68,1.39825
"6055",6160,54019,"E-500149802","Rebite 10",68,1.59225
"6056",6176,19235,"93152467","Rebite 10",215,1.51
"6057",6242,26051,"52016569","Rebite 10",137,1.566875
"6058",6257,94826,"692804120","Rebite 10",127,1.09325
"6059",6277,20314,"E-431020865","Rebite 10",68,1.116
"6060",6300,94826,"E-840962794","Rebite 10",156,1.24775
"6061",6318,4761,"E-176004772","Rebite 10",147,1.455625
"6062",6334,54019,"E-014095136","Rebite 10",78,1.423625
"6063",6367,19235,"E-519320448","Rebite 10",20,1.562625
"6064",6409,19235,"293015406","Rebite 10",225,1.569375
"6065",6444,4761,"467001811","Rebite 10",254,1.132125
"6066",6455,20314,"412030411","Rebite 10",20,1.209875
"6067",6471,4761,"E-706410905","Rebite 10",225,1.235
"6068",6490,3941,"94310928","Rebite 10",244,1.416
